sheet,source_row,header_row,article,fabric_name,composition,full_width_cm,usable_width_cm,weight_gsm,moq,qty_raw,qty_min,qty_max,color_tier,currency,price,date_raw,remark,block_note
Biga Thailand ,119,3,257119,,"89%PA, 11% ELASTANE",170 - 180,165 - 175,40 - 54,"3,000 m.","2,000 -m. +",2000,,PFE/PFD,THB,116.00,27/7/2023,,Yield
Biga Thailand ,119,3,257119,,"89%PA, 11% ELASTANE",170 - 180,165 - 175,40 - 54,"3,000 m.","2,000 -m. +",2000,,All_colors,THB,173.00,27/7/2023,,Yield
Biga Thailand ,125,3,257116,,"95% PA, 5% ELASTANE",170 - 180,165 - 175,40 - 54,HIGH MOQ,200 - 600 m.,200,600,All_colors,THB,120.00,31/1/2023,K.Sivy quoted Price for Bischoff Collection_Jan.2023,Yield
Biga Thailand ,126,3,257116,,"95% PA, 5% ELASTANE",170 - 180,165 - 175,40 - 54,HIGH MOQ,"601 - 2,000 m.",601,2000,All_colors,THB,105.00,31/1/2023,K.Sivy quoted Price for Bischoff Collection_Jan.2023,Yield
Biga Thailand ,127,3,257116,,"95% PA, 5% ELASTANE",170 - 180,165 - 175,40 - 54,HIGH MOQ,"2,001 m. +",2001,,All_colors,THB,95.00,31/1/2023,K.Sivy quoted Price for Bischoff Collection_Jan.2023,Yield
Biga Thailand ,128,3,257101,,"95% PA, 5% ELASTANE",170 - 180,165 - 175,40 - 54,250 kgs.,,250,,Greige,THB,535,11/5/2023,K.Sivy quoted for Biga price date 11 May 23,Yield
Biga Thailand ,129,3,257095,,(Recycled Tulle : art. 255908),170 - 180,165 - 175,40 - 54,400 kgs,,400,,Greige,THB,520,7.04.22,Quoted by K.Sivy on 7.04.22 ( valid 3 month ),Yield
Biga Thailand ,130,3,257095,,(Recycled Tulle : art. 255908),170 - 180,165 - 175,40 - 54,400 kgs,200 - 599 m.,200,599,All_colors,THB,86,28/4/2023,K.Sivy quoted to K.Wi (Triumph Germany),Yield
Biga Thailand ,131,3,257095,,(Recycled Tulle : art. 255908),170 - 180,165 - 175,40 - 54,400 kgs,"600 - 1,999 m.",600,1999,All_colors,THB,75,28/4/2023,K.Sivy quoted to K.Wi (Triumph Germany),Yield
Biga Thailand ,132,3,257095,,(Recycled Tulle : art. 255908),170 - 180,165 - 175,40 - 54,400 kgs,"2,000 m. +",2000,,All_colors,THB,72,28/4/2023,K.Sivy quoted to K.Wi (Triumph Germany),Yield
Biga Thailand ,133,3,257095,,"70% Post-consumer Recycled Polyester, 30% Coventional Elastane",170 - 180,165 - 175,40 - 54,"3,000 m.",600 m.,600,,PFE/PFD,THB,62,25/12/2024,K.Sivy quoted at Asoke office,Yield
Biga Thailand ,133,3,257095,,"70% Post-consumer Recycled Polyester, 30% Coventional Elastane",170 - 180,165 - 175,40 - 54,"3,000 m.",600 m.,600,,All_colors,THB,84,25/12/2024,K.Sivy quoted at Asoke office,Yield
Biga Thailand ,134,3,257092,,"70% Post-consumer Recycled Polyester, 30% Coventional Elastane",170 - 180,165 - 175,40 - 54,"3,000 m.",200 - 600 m.,200,600,PFE/PFD,THB,64.00,31/1/2023,K.Sivy quoted Price for Bischoff Collection_Jan.2023,Yield
Biga Thailand ,134,3,257092,,"70% Post-consumer Recycled Polyester, 30% Coventional Elastane",170 - 180,165 - 175,40 - 54,"3,000 m.",200 - 600 m.,200,600,All_colors,THB,87.00,31/1/2023,K.Sivy quoted Price for Bischoff Collection_Jan.2023,Yield
Biga Thailand ,135,3,257092,,"70% Post-consumer Recycled Polyester, 30% Coventional Elastane",170 - 180,165 - 175,40 - 54,"3,000 m.","601 - 2,000 m.",601,2000,PFE/PFD,THB,56.00,31/1/2023,K.Sivy quoted Price for Bischoff Collection_Jan.2023,Yield
Biga Thailand ,135,3,257092,,"70% Post-consumer Recycled Polyester, 30% Coventional Elastane",170 - 180,165 - 175,40 - 54,"3,000 m.","601 - 2,000 m.",601,2000,All_colors,THB,76.00,31/1/2023,K.Sivy quoted Price for Bischoff Collection_Jan.2023,Yield
Biga Thailand ,136,3,257092,,"70% Post-consumer Recycled Polyester, 30% Coventional Elastane",170 - 180,165 - 175,40 - 54,"3,000 m.","2,001 m. +",2001,,PFE/PFD,THB,52.00,31/1/2023,K.Sivy quoted Price for Bischoff Collection_Jan.2023,Yield
Biga Thailand ,136,3,257092,,"70% Post-consumer Recycled Polyester, 30% Coventional Elastane",170 - 180,165 - 175,40 - 54,"3,000 m.","2,001 m. +",2001,,All_colors,THB,73.00,31/1/2023,K.Sivy quoted Price for Bischoff Collection_Jan.2023,Yield
Biga Thailand ,137,3,257062,,"70% Post-consumer Recycled Polyester, 30% Coventional Elastane",170 - 180,165 - 175,40 - 54,"3,000 m.",200 - 600 m.,200,600,Greige,THB,855,31/1/2023,K.Sivy quoted Price for Bischoff Collection_Jan.2023,Yield
Biga Thailand ,137,3,257062,,"70% Post-consumer Recycled Polyester, 30% Coventional Elastane",170 - 180,165 - 175,40 - 54,"3,000 m.",200 - 600 m.,200,600,PFE/PFD,THB,55.00,31/1/2023,K.Sivy quoted Price for Bischoff Collection_Jan.2023,Yield
Biga Thailand ,137,3,257062,,"70% Post-consumer Recycled Polyester, 30% Coventional Elastane",170 - 180,165 - 175,40 - 54,"3,000 m.",200 - 600 m.,200,600,All_colors,THB,77.00,31/1/2023,K.Sivy quoted Price for Bischoff Collection_Jan.2023,Yield
Biga Thailand ,138,3,257062,,"70% Post-consumer Recycled Polyester, 30% Coventional Elastane",170 - 180,165 - 175,40 - 54,"3,000 m.","601 - 2,000 m.",601,2000,PFE/PFD,THB,48.00,31/1/2023,K.Sivy quoted Price for Bischoff Collection_Jan.2023,Yield
Biga Thailand ,138,3,257062,,"70% Post-consumer Recycled Polyester, 30% Coventional Elastane",170 - 180,165 - 175,40 - 54,"3,000 m.","601 - 2,000 m.",601,2000,All_colors,THB,67.00,31/1/2023,K.Sivy quoted Price for Bischoff Collection_Jan.2023,Yield
Biga Thailand ,139,3,257062,,"70% Post-consumer Recycled Polyester, 30% Coventional Elastane",170 - 180,165 - 175,40 - 54,"3,000 m.","2,001 m. +",2001,,PFE/PFD,THB,45.00,31/1/2023,K.Sivy quoted Price for Bischoff Collection_Jan.2023,Yield
Biga Thailand ,139,3,257062,,"70% Post-consumer Recycled Polyester, 30% Coventional Elastane",170 - 180,165 - 175,40 - 54,"3,000 m.","2,001 m. +",2001,,All_colors,THB,63.00,31/1/2023,K.Sivy quoted Price for Bischoff Collection_Jan.2023,Yield
Biga Thailand ,140,3,257043,,"70% Post-consumer Recycled Polyester, 30% Coventional Elastane",170 - 180,165 - 175,40 - 54,"3,000 m.",300 - 649 m.,300,649,PFE/PFD,THB,87,19.11.21,K.Sivy quoted on 19.11.21 @Asoke office,Yield
Biga Thailand ,140,3,257043,,"70% Post-consumer Recycled Polyester, 30% Coventional Elastane",170 - 180,165 - 175,40 - 54,"3,000 m.",300 - 649 m.,300,649,All_colors,THB,102,19.11.21,K.Sivy quoted on 19.11.21 @Asoke office,Yield
Biga Thailand ,141,3,257043,,"70% Post-consumer Recycled Polyester, 30% Coventional Elastane",170 - 180,165 - 175,40 - 54,"3,000 m.","650 - 2,199 m.",650,2199,PFE/PFD,THB,79,19.11.21,,Yield
Biga Thailand ,141,3,257043,,"70% Post-consumer Recycled Polyester, 30% Coventional Elastane",170 - 180,165 - 175,40 - 54,"3,000 m.","650 - 2,199 m.",650,2199,All_colors,THB,92,19.11.21,,Yield
Biga Thailand ,142,3,257043,,"70% Post-consumer Recycled Polyester, 30% Coventional Elastane",170 - 180,165 - 175,40 - 54,"3,000 m.","2,200 m.+",2200,,PFE/PFD,THB,69,19.11.21,,Yield
Biga Thailand ,142,3,257043,,"70% Post-consumer Recycled Polyester, 30% Coventional Elastane",170 - 180,165 - 175,40 - 54,"3,000 m.","2,200 m.+",2200,,All_colors,THB,89,19.11.21,,Yield
Biga Thailand ,143,3,257029,,"70% Post-consumer Recycled Polyester, 30% Coventional Elastane",170 - 180,165 - 175,40 - 54,"3,000 m.",,3000,,Greige,THB,220,15/8/2023,Price BIGA Thailand (by K.Sivy email 15.08.23),Yield
Biga Thailand ,144,3,257029,,"70% Post-consumer Recycled Polyester, 30% Coventional Elastane",170 - 180,165 - 175,40 - 54,"3,000 m.",,3000,,Greige,THB,205,24/12/2024,"Valid 6 month base on yarn price Special (Yarn set 3,180 kgs)",Yield
Biga Thailand ,145,3,257029,,"70% Post-consumer Recycled Polyester, 30% Coventional Elastane",170 - 180,165 - 175,40 - 54,3000 KGS,,3000,,Greige,THB,190,7/7/2025,Valid according to yarn price at the time,Yield
Biga Thailand ,147,3,257017,,"70% Post-consumer Recycled Polyester, 30% Coventional Elastane",170 - 180,165 - 175,40 - 54,300 kgs,,300,,Greige,THB,813,1/3/2024,Amercia Trip 2024 (K.Muay requested price),Yield
Biga Thailand ,149,3,257017,,"70% Post-consumer Recycled Polyester, 30% Coventional Elastane",170 - 180,165 - 175,40 - 54,"3,000 m.",200 - 599 m.,200,599,PFE/PFD,THB,86,1/3/2024,,Yield
Biga Thailand ,149,3,257017,,"70% Post-consumer Recycled Polyester, 30% Coventional Elastane",170 - 180,165 - 175,40 - 54,"3,000 m.",200 - 599 m.,200,599,All_colors,THB,135,1/3/2024,,Yield
Biga Thailand ,150,3,257017,,"70% Post-consumer Recycled Polyester, 30% Coventional Elastane",170 - 180,165 - 175,40 - 54,"3,000 m.","600 - 1,999 m.",600,1999,PFE/PFD,THB,75,1/3/2024,,Yield
Biga Thailand ,150,3,257017,,"70% Post-consumer Recycled Polyester, 30% Coventional Elastane",170 - 180,165 - 175,40 - 54,"3,000 m.","600 - 1,999 m.",600,1999,All_colors,THB,118,1/3/2024,,Yield
Biga Thailand ,151,3,257017,,"70% Post-consumer Recycled Polyester, 30% Coventional Elastane",170 - 180,165 - 175,40 - 54,"3,000 m.","2,000 m +",2000,,PFE/PFD,THB,72,1/3/2024,,Yield
Biga Thailand ,151,3,257017,,"70% Post-consumer Recycled Polyester, 30% Coventional Elastane",170 - 180,165 - 175,40 - 54,"3,000 m.","2,000 m +",2000,,All_colors,THB,112,1/3/2024,,Yield
Biga Thailand ,152,3,256634,,"70% Post-consumer Recycled Polyester, 30% Coventional Elastane",170 - 180,165 - 175,40 - 54,200 - 319 kgs.,,200,319,Greige,THB,385,27/7/2023,21.07.23 : K.Muay informed K Mohandas select 256634,Yield
Biga Thailand ,153,3,256634,,"70% Post-consumer Recycled Polyester, 30% Coventional Elastane",170 - 180,165 - 175,40 - 54,320 kgs.,,320,,Greige,THB,350,27/7/2023,,Yield
Biga Thailand ,154,3,256575,,"70% Post-consumer Recycled Polyester, 30% Coventional Elastane",170 - 180,165 - 175,40 - 54,320 kgs.,"701-2,500m.",701,2500,Greige,THB,500,27/7/2023,,Yield
Biga Thailand ,154,3,256575,,"70% Post-consumer Recycled Polyester, 30% Coventional Elastane",170 - 180,165 - 175,40 - 54,320 kgs.,"701-2,500m.",701,2500,PFE/PFD,THB,35.00,27/7/2023,,Yield
Biga Thailand ,155,3,256575,,"70% Post-consumer Recycled Polyester, 30% Coventional Elastane",170 - 180,165 - 175,40 - 54,320 kgs.,,320,,Greige,THB,350,27/7/2023,FOR BGLK business,Yield
Biga Thailand ,155,3,256575,,"70% Post-consumer Recycled Polyester, 30% Coventional Elastane",170 - 180,165 - 175,40 - 54,320 kgs.,,320,,PFE/PFD,THB,30.00,27/7/2023,FOR BGLK business,Yield
Biga Thailand ,156,3,256575,,"70% Post-consumer Recycled Polyester, 30% Coventional Elastane",170 - 180,165 - 175,40 - 54,"3,000 m.",200 - 600 m.,200,600,Greige,THB,390,9/1/2023,K.Sivy quoted at Asoke office (Requted price by K.Rus for new Collection),Yield
Biga Thailand ,156,3,256575,,"70% Post-consumer Recycled Polyester, 30% Coventional Elastane",170 - 180,165 - 175,40 - 54,"3,000 m.",200 - 600 m.,200,600,PFE/PFD,THB,46.00,9/1/2023,K.Sivy quoted at Asoke office (Requted price by K.Rus for new Collection),Yield
Biga Thailand ,157,3,256575,,"70% Post-consumer Recycled Polyester, 30% Coventional Elastane",170 - 180,165 - 175,40 - 54,"3,000 m.","601 - 2,000 m.",601,2000,Greige,THB,135,9/1/2023,K.Sivy quoted at Asoke office (Requted price by K.Rus for new Collection),Yield
Biga Thailand ,157,3,256575,,"70% Post-consumer Recycled Polyester, 30% Coventional Elastane",170 - 180,165 - 175,40 - 54,"3,000 m.","601 - 2,000 m.",601,2000,PFE/PFD,THB,40.00,9/1/2023,K.Sivy quoted at Asoke office (Requted price by K.Rus for new Collection),Yield
Biga Thailand ,158,3,256575,,"70% Post-consumer Recycled Polyester, 30% Coventional Elastane",170 - 180,165 - 175,40 - 54,"3,000 m.","2,000 m. +",2000,,PFE/PFD,THB,35.00,9/1/2023,K.Sivy quoted at Asoke office (Requted price by K.Rus for new Collection),Yield
Biga Thailand ,159,3,256575,,"70% Post-consumer Recycled Polyester, 30% Coventional Elastane",170 - 180,165 - 175,40 - 54,"3,000 m.",,3000,,All_colors,THB,46.00,3/8/2023,Stock Dyed price (K.Sivy quoted at Asoke office),Yield
Biga Thailand ,160,3,256530,,"70% Post-consumer Recycled Polyester, 30% Coventional Elastane",170 - 180,165 - 175,40 - 54,"50,000m.",,50000,,Greige,THB,500,3/8/2023,,Yield
Biga Thailand ,160,3,256530,,"70% Post-consumer Recycled Polyester, 30% Coventional Elastane",170 - 180,165 - 175,40 - 54,"50,000m.",,50000,,PFE/PFD,THB,45.00,3/8/2023,,Yield
Biga Thailand ,161,3,256530,,"70% Post-consumer Recycled Polyester, 30% Coventional Elastane",170 - 180,165 - 175,40 - 54,"50,000m.",600m.,600,,PFE/PFD,THB,60.00,20.07.17,,Yield
Biga Thailand ,162,3,256530,,"70% Post-consumer Recycled Polyester, 30% Coventional Elastane",170 - 180,165 - 175,40 - 54,200 kg.,"3,000 m.",3000,,Greige,THB,500,25.06.21,,Yield
Biga Thailand ,162,3,256530,,"70% Post-consumer Recycled Polyester, 30% Coventional Elastane",170 - 180,165 - 175,40 - 54,200 kg.,"3,000 m.",3000,,PFE/PFD,THB,40.00,25.06.21,,Yield
Biga Thailand ,163,3,256530,,"70% Post-consumer Recycled Polyester, 30% Coventional Elastane",170 - 180,165 - 175,40 - 54,200 kg.,"under 3,000 m.",3000,,PFE/PFD,THB,50.00,25.06.21,"lower than 3,000 m. but require greige booking 200 kg. Quoted by K.Sivy at office Asoke on 25.06.21",Yield
Biga Thailand ,164,3,256530,,"70% Post-consumer Recycled Polyester, 30% Coventional Elastane",170 - 180,165 - 175,40 - 54,3.000 m.,200-600m.,200,600,All_colors,THB,75.00,25.06.21,Quoted by K.Sivy at office Asoke on 25.06.21,Yield
Biga Thailand ,165,3,256530,,"70% Post-consumer Recycled Polyester, 30% Coventional Elastane",170 - 180,165 - 175,40 - 54,3.000 m.,"601-2,000m.",601,2000,All_colors,THB,65.00,25.06.21,Quoted by K.Sivy at office Asoke on 25.06.21,Yield
Biga Thailand ,166,3,256530,,"70% Post-consumer Recycled Polyester, 30% Coventional Elastane",170 - 180,165 - 175,40 - 54,3.000 m.,"2,001m.+",2001,,All_colors,THB,55.00,25.06.21,Quoted by K.Sivy at office Asoke on 25.06.21,Yield
Biga Thailand ,167,3,256530,,"70% Post-consumer Recycled Polyester, 30% Coventional Elastane",170 - 180,165 - 175,40 - 54,200 kgs.,,200,,Greige,THB,400,2/8/2023,Quoted by K.Sivy at office Asoke on 2.08.23,Yield
Biga Thailand ,168,3,256530,,"70% Post-consumer Recycled Polyester, 30% Coventional Elastane",170 - 180,165 - 175,40 - 54,"3,000 m.",200 - 599 m.,200,599,PFE/PFD,THB,50.00,2/8/2023,Quoted by K.Sivy at office Asoke on 2.08.23,Yield
Biga Thailand ,168,3,256530,,"70% Post-consumer Recycled Polyester, 30% Coventional Elastane",170 - 180,165 - 175,40 - 54,"3,000 m.",200 - 599 m.,200,599,All_colors,THB,65.00,2/8/2023,Quoted by K.Sivy at office Asoke on 2.08.23,Yield
Biga Thailand ,169,3,256530,,"70% Post-consumer Recycled Polyester, 30% Coventional Elastane",170 - 180,165 - 175,40 - 54,"3,000 m.","600 - 1,999 m.",600,1999,PFE/PFD,THB,42.00,2/8/2023,Quoted by K.Sivy at office Asoke on 2.08.23,Yield
Biga Thailand ,169,3,256530,,"70% Post-consumer Recycled Polyester, 30% Coventional Elastane",170 - 180,165 - 175,40 - 54,"3,000 m.","600 - 1,999 m.",600,1999,All_colors,THB,55.00,2/8/2023,Quoted by K.Sivy at office Asoke on 2.08.23,Yield
Biga Thailand ,170,3,256530,,"70% Post-consumer Recycled Polyester, 30% Coventional Elastane",170 - 180,165 - 175,40 - 54,"3,000 m.","2,000 m. +",2000,,PFE/PFD,THB,40.00,2/8/2023,Quoted by K.Sivy at office Asoke on 2.08.23,Yield
Biga Thailand ,170,3,256530,,"70% Post-consumer Recycled Polyester, 30% Coventional Elastane",170 - 180,165 - 175,40 - 54,"3,000 m.","2,000 m. +",2000,,All_colors,THB,52.00,2/8/2023,Quoted by K.Sivy at office Asoke on 2.08.23,Yield
Biga Thailand ,171,3,256530,,"70% Post-consumer Recycled Polyester, 30% Coventional Elastane",170 - 180,165 - 175,40 - 54,200 kgs.,,200,,Greige,THB,350,1/2/2024,Quoted by K.Sivy at office Asoke on 1.02.24,Yield
Biga Thailand ,172,3,256530,,"70% Post-consumer Recycled Polyester, 30% Coventional Elastane",170 - 180,165 - 175,40 - 54,"3,000 m.",200 - 599 m.,200,599,PFE/PFD,THB,46.00,1/2/2024,Quoted by K.Sivy at office Asoke on 1.02.24,Yield
Biga Thailand ,172,3,256530,,"70% Post-consumer Recycled Polyester, 30% Coventional Elastane",170 - 180,165 - 175,40 - 54,"3,000 m.",200 - 599 m.,200,599,All_colors,THB,65.00,1/2/2024,Quoted by K.Sivy at office Asoke on 1.02.24,Yield
Biga Thailand ,173,3,256530,,"70% Post-consumer Recycled Polyester, 30% Coventional Elastane",170 - 180,165 - 175,40 - 54,"3,000 m.","600 - 1,999 m.",600,1999,PFE/PFD,THB,40.00,1/2/2024,Quoted by K.Sivy at office Asoke on 1.02.24,Yield
Biga Thailand ,173,3,256530,,"70% Post-consumer Recycled Polyester, 30% Coventional Elastane",170 - 180,165 - 175,40 - 54,"3,000 m.","600 - 1,999 m.",600,1999,All_colors,THB,55.00,1/2/2024,Quoted by K.Sivy at office Asoke on 1.02.24,Yield
Biga Thailand ,174,3,256530,,"70% Post-consumer Recycled Polyester, 30% Coventional Elastane",170 - 180,165 - 175,40 - 54,"3,000 m.","2,000 m. +",2000,,PFE/PFD,THB,38.00,1/2/2024,Quoted by K.Sivy at office Asoke on 1.02.24,Yield
Biga Thailand ,174,3,256530,,"70% Post-consumer Recycled Polyester, 30% Coventional Elastane",170 - 180,165 - 175,40 - 54,"3,000 m.","2,000 m. +",2000,,All_colors,THB,52.00,1/2/2024,Quoted by K.Sivy at office Asoke on 1.02.24,Yield
Biga Thailand ,175,3,256524,,"70% Post-consumer Recycled Polyester, 30% Coventional Elastane",170 - 180,165 - 175,40 - 54,"3,000 m.",,3000,,PFE/PFD,THB,99.00,6/6/2024,PFE STOCK price for Bischoff,Yield
Biga Thailand ,176,3,255908,,"70% Post-consumer Recycled Polyester, 30% Coventional Elastane",170 - 180,165 - 175,40 - 54,"5,000 m.",500 m.,500,,Greige,THB,635,19.04.21,K.Sivy quoted by LINE on 19.04.21 & Color quoted by LINE on 17.05.21,Yield
Biga Thailand ,176,3,255908,,"70% Post-consumer Recycled Polyester, 30% Coventional Elastane",170 - 180,165 - 175,40 - 54,"5,000 m.",500 m.,500,,PFE/PFD,THB,62,19.04.21,K.Sivy quoted by LINE on 19.04.21 & Color quoted by LINE on 17.05.21,Yield
Biga Thailand ,176,3,255908,,"70% Post-consumer Recycled Polyester, 30% Coventional Elastane",170 - 180,165 - 175,40 - 54,"5,000 m.",500 m.,500,,All_colors,THB,91,19.04.21,K.Sivy quoted by LINE on 19.04.21 & Color quoted by LINE on 17.05.21,Yield
Biga Thailand ,177,3,255908,,"70% Post-consumer Recycled Polyester, 30% Coventional Elastane",170 - 180,165 - 175,40 - 54,"5,000 m.",500 m.,500,,Greige,THB,645,26.11.21,Quoted by K.Sivy on 26.11.21 @ Asoke office,Yield
Biga Thailand ,177,3,255908,,"70% Post-consumer Recycled Polyester, 30% Coventional Elastane",170 - 180,165 - 175,40 - 54,"5,000 m.",500 m.,500,,PFE/PFD,THB,77,26.11.21,Quoted by K.Sivy on 26.11.21 @ Asoke office,Yield
Biga Thailand ,177,3,255908,,"70% Post-consumer Recycled Polyester, 30% Coventional Elastane",170 - 180,165 - 175,40 - 54,"5,000 m.",500 m.,500,,All_colors,THB,93,26.11.21,Quoted by K.Sivy on 26.11.21 @ Asoke office,Yield
Biga Thailand ,178,3,255907,,"70% Post-consumer Recycled Polyester, 30% Coventional Elastane",170 - 180,165 - 175,40 - 54,"3,000 m.",200- 600 m.,200,600,All_colors,THB,175.00,5/4/2023,K.Sivy quoted price fo K.Muay,Yield
Biga Thailand ,179,3,255907,,"70% Post-consumer Recycled Polyester, 30% Coventional Elastane",170 - 180,165 - 175,40 - 54,"3,000 m.","601 - 2,000 m.",601,2000,All_colors,THB,152.00,5/4/2023,,Yield
Biga Thailand ,180,3,255907,,"70% Post-consumer Recycled Polyester, 30% Coventional Elastane",170 - 180,165 - 175,40 - 54,"3,000 m.","2,001 - 5,000 m.",2001,5000,All_colors,THB,145.00,5/4/2023,,Yield
Biga Thailand ,181,3,255907,,"70% Post-consumer Recycled Polyester, 30% Coventional Elastane",170 - 180,165 - 175,40 - 54,"3,000 m.",,3000,,PFE/PFD,THB,135.00,20/4/2023,K.Sivy email date 20.04.23,Yield
Biga Thailand ,182,3,255825,,"70% Post-consumer Recycled Polyester, 30% Coventional Elastane",170 - 180,165 - 175,40 - 54,"3,000 m.",200 - 600 m.,200,600,PFE/PFD,THB,167.00,27/2/2023,K.Sivy quoted Price for K.Muay,Yield
Biga Thailand ,182,3,255825,,"70% Post-consumer Recycled Polyester, 30% Coventional Elastane",170 - 180,165 - 175,40 - 54,"3,000 m.",200 - 600 m.,200,600,All_colors,THB,219.00,27/2/2023,K.Sivy quoted Price for K.Muay,Yield
Biga Thailand ,183,3,255825,,"70% Post-consumer Recycled Polyester, 30% Coventional Elastane",170 - 180,165 - 175,40 - 54,"3,000 m.","601 - 2,000 m.",601,2000,PFE/PFD,THB,145.00,27/2/2023,K.Sivy quoted Price for K.Muay,Yield
Biga Thailand ,183,3,255825,,"70% Post-consumer Recycled Polyester, 30% Coventional Elastane",170 - 180,165 - 175,40 - 54,"3,000 m.","601 - 2,000 m.",601,2000,All_colors,THB,190.00,27/2/2023,K.Sivy quoted Price for K.Muay,Yield
Biga Thailand ,184,3,255825,,"70% Post-consumer Recycled Polyester, 30% Coventional Elastane",170 - 180,165 - 175,40 - 54,"3,000 m.","2,001 m. +",2001,,PFE/PFD,THB,138.00,27/2/2023,K.Sivy quoted Price for K.Muay,Yield
Biga Thailand ,184,3,255825,,"70% Post-consumer Recycled Polyester, 30% Coventional Elastane",170 - 180,165 - 175,40 - 54,"3,000 m.","2,001 m. +",2001,,All_colors,THB,180.00,27/2/2023,K.Sivy quoted Price for K.Muay,Yield
Biga Thailand ,185,3,255825,,"70% Post-consumer Recycled Polyester, 30% Coventional Elastane",170 - 180,165 - 175,40 - 54,"3,000 m.",200 - 600 m.,200,600,PFE/PFD,THB,167.00,27/7/2023,Remain price date 27-Feb-23,Yield
Biga Thailand ,185,3,255825,,"70% Post-consumer Recycled Polyester, 30% Coventional Elastane",170 - 180,165 - 175,40 - 54,"3,000 m.",200 - 600 m.,200,600,All_colors,THB,219.00,27/7/2023,Remain price date 27-Feb-23,Yield
Biga Thailand ,186,3,255825,,"70% Post-consumer Recycled Polyester, 30% Coventional Elastane",170 - 180,165 - 175,40 - 54,"3,000 m.","601 - 2,000 m.",601,2000,PFE/PFD,THB,145.00,27/7/2023,Remain price date 27-Feb-23,Yield
Biga Thailand ,186,3,255825,,"70% Post-consumer Recycled Polyester, 30% Coventional Elastane",170 - 180,165 - 175,40 - 54,"3,000 m.","601 - 2,000 m.",601,2000,All_colors,THB,190.00,27/7/2023,Remain price date 27-Feb-23,Yield
Biga Thailand ,187,3,255825,,"70% Post-consumer Recycled Polyester, 30% Coventional Elastane",170 - 180,165 - 175,40 - 54,"3,000 m.","2,001 m. +",2001,,PFE/PFD,THB,138.00,27/7/2023,Remain price date 27-Feb-23,Yield
Biga Thailand ,187,3,255825,,"70% Post-consumer Recycled Polyester, 30% Coventional Elastane",170 - 180,165 - 175,40 - 54,"3,000 m.","2,001 m. +",2001,,All_colors,THB,180.00,27/7/2023,Remain price date 27-Feb-23,Yield
Biga Thailand ,188,3,255794,,"70% Post-consumer Recycled Polyester, 30% Coventional Elastane",170 - 180,165 - 175,40 - 54,350 kgs,,350,,Greige,THB,450,18/8/2023,K.Sivy quoted by Line on 18.08.23 for P'Ped inquiry for Shinyoung Kr selling EMB,Yield
Biga Thailand ,189,3,255794,,"70% Post-consumer Recycled Polyester, 30% Coventional Elastane",170 - 180,165 - 175,40 - 54,"3,000 m.",200 - 599 m.,200,599,PFE/PFD,THB,65,18/8/2023,,Yield
Biga Thailand ,192,3,255785,,"70% Post-consumer Recycled Polyester, 30% Coventional Elastane",170 - 180,165 - 175,40 - 54,"3,000 m",200 - 600 m.,200,600,PFE/PFD,THB,83,4/1/2023,K.Sivy quoted at Asoke office (Requted price by K.Muay for new Collection),Yield
Biga Thailand ,192,3,255785,,"70% Post-consumer Recycled Polyester, 30% Coventional Elastane",170 - 180,165 - 175,40 - 54,"3,000 m",200 - 600 m.,200,600,All_colors,THB,96,4/1/2023,K.Sivy quoted at Asoke office (Requted price by K.Muay for new Collection),Yield
Biga Thailand ,193,3,255785,,"70% Post-consumer Recycled Polyester, 30% Coventional Elastane",170 - 180,165 - 175,40 - 54,"3,000 m","601 - 2,000 m.",601,2000,PFE/PFD,THB,73,4/1/2023,,Yield
Biga Thailand ,193,3,255785,,"70% Post-consumer Recycled Polyester, 30% Coventional Elastane",170 - 180,165 - 175,40 - 54,"3,000 m","601 - 2,000 m.",601,2000,All_colors,THB,85,4/1/2023,,Yield
Biga Thailand ,194,3,255785,,"70% Post-consumer Recycled Polyester, 30% Coventional Elastane",170 - 180,165 - 175,40 - 54,"3,000 m","2,000 m. +",2000,,PFE/PFD,THB,71,4/1/2023,,Yield
Biga Thailand ,194,3,255785,,"70% Post-consumer Recycled Polyester, 30% Coventional Elastane",170 - 180,165 - 175,40 - 54,"3,000 m","2,000 m. +",2000,,All_colors,THB,83,4/1/2023,,Yield
