price_id,customer,article,article_variant,fabric_name,composition,full_width_cm,usable_width_cm,weight_gsm,moq,qty_min,qty_max,qty_unit,color_tier,price_usd,price_thb,terms,valid_from,valid_to,quote_ref,source_sheet,source_row,notes
109,CENTER,254701,,CO/PES TULLE 451/130/2,"70% PES, 30% CO",143 - 148 cm.,138 - 143 cm.,35 - 40 g/m2,"3,000m.",601,2000,M,PFE/PFD,3.2,96,FOB Bangkok,,,Center price sheet,CENTER PRICE USD for internal,89,
110,CENTER,254701,,CO/PES TULLE 451/130/2,"70% PES, 30% CO",143 - 148 cm.,138 - 143 cm.,35 - 40 g/m2,"3,000m.",601,2000,M,All_colors,4,120,FOB Bangkok,,,Center price sheet,CENTER PRICE USD for internal,89,
111,CENTER,254701,,CO/PES TULLE 451/130/2,"70% PES, 30% CO",143 - 148 cm.,138 - 143 cm.,35 - 40 g/m2,"3,000m.",2001,5000,M,PFE/PFD,3,90,FOB Bangkok,,,Center price sheet,CENTER PRICE USD for internal,90,
112,CENTER,254701,,CO/PES TULLE 451/130/2,"70% PES, 30% CO",143 - 148 cm.,138 - 143 cm.,35 - 40 g/m2,"3,000m.",2001,5000,M,All_colors,3.8,114,FOB Bangkok,,,Center price sheet,CENTER PRICE USD for internal,90,
113,CENTER,254723,,PES TULLE TORINO 35,100% PES,155 - 160 cm.,150 - 155 cm.,17 - 22 g/m2,"3,000m.",200,600,M,PFE/PFD,2,60,FOB Bangkok,,,Center price sheet,CENTER PRICE USD for internal,92,
114,CENTER,254723,,PES TULLE TORINO 35,100% PES,155 - 160 cm.,150 - 155 cm.,17 - 22 g/m2,"3,000m.",200,600,M,All_colors,2.83333333333333,85,FOB Bangkok,,,Center price sheet,CENTER PRICE USD for internal,92,
115,CENTER,254723,,PES TULLE TORINO 35,100% PES,155 - 160 cm.,150 - 155 cm.,17 - 22 g/m2,"3,000m.",601,2000,M,PFE/PFD,1.66666666666667,50,FOB Bangkok,,,Center price sheet,CENTER PRICE USD for internal,93,
116,CENTER,254723,,PES TULLE TORINO 35,100% PES,155 - 160 cm.,150 - 155 cm.,17 - 22 g/m2,"3,000m.",601,2000,M,All_colors,2.33333333333333,70,FOB Bangkok,,,Center price sheet,CENTER PRICE USD for internal,93,
117,CENTER,254723,,PES TULLE TORINO 35,100% PES,155 - 160 cm.,150 - 155 cm.,17 - 22 g/m2,"3,000m.",2001,5000,M,PFE/PFD,1.5,45,FOB Bangkok,,,Center price sheet,CENTER PRICE USD for internal,94,
118,CENTER,254723,,PES TULLE TORINO 35,100% PES,155 - 160 cm.,150 - 155 cm.,17 - 22 g/m2,"3,000m.",2001,5000,M,All_colors,2,60,FOB Bangkok,,,Center price sheet,CENTER PRICE USD for internal,94,
119,CENTER,254740,,PES TULLE PUNTO,100% PES,153 - 158 cm.,148 - 153 cm.,30 - 35 g/m2,"3,000m.",200,600,M,PFE/PFD,3.1,93,FOB Bangkok,,,Center price sheet,CENTER PRICE USD for internal,96,
120,CENTER,254740,,PES TULLE PUNTO,100% PES,153 - 158 cm.,148 - 153 cm.,30 - 35 g/m2,"3,000m.",200,600,M,All_colors,3.7,111,FOB Bangkok,,,Center price sheet,CENTER PRICE USD for internal,96,
121,CENTER,254740,,PES TULLE PUNTO,100% PES,153 - 158 cm.,148 - 153 cm.,30 - 35 g/m2,"3,000m.",601,2000,M,PFE/PFD,2.7,81,FOB Bangkok,,,Center price sheet,CENTER PRICE USD for internal,97,
122,CENTER,254740,,PES TULLE PUNTO,100% PES,153 - 158 cm.,148 - 153 cm.,30 - 35 g/m2,"3,000m.",601,2000,M,All_colors,3.26666666666667,98,FOB Bangkok,,,Center price sheet,CENTER PRICE USD for internal,97,
123,CENTER,254740,,PES TULLE PUNTO,100% PES,153 - 158 cm.,148 - 153 cm.,30 - 35 g/m2,"3,000m.",2001,5000,M,PFE/PFD,2.63333333333333,79,FOB Bangkok,,,Center price sheet,CENTER PRICE USD for internal,98,
124,CENTER,254740,,PES TULLE PUNTO,100% PES,153 - 158 cm.,148 - 153 cm.,30 - 35 g/m2,"3,000m.",2001,5000,M,All_colors,3.06666666666667,92,FOB Bangkok,,,Center price sheet,CENTER PRICE USD for internal,98,
125,CENTER,254741,,PES TULLE POINT,100% PES,170 - 175 cm.,165 - 170 cm.,22 - 27 g/m2,"3,000m.",200,600,M,All_colors,2.75,,FOB Bangkok,,,Center price sheet,CENTER PRICE USD for internal,100,
126,CENTER,254741,,PES TULLE POINT,100% PES,170 - 175 cm.,165 - 170 cm.,22 - 27 g/m2,"3,000m.",601,2000,M,All_colors,2.4,,FOB Bangkok,,,Center price sheet,CENTER PRICE USD for internal,101,
127,CENTER,254741,,PES TULLE POINT,100% PES,170 - 175 cm.,165 - 170 cm.,22 - 27 g/m2,"3,000m.",2001,5000,M,All_colors,2.3,,FOB Bangkok,,,Center price sheet,CENTER PRICE USD for internal,102,
128,CENTER,254746,,ELASTIC TULLE RONDO,"83% PA, 17% ELASTANE",148 - 153 cm.,143 - 148 cm.,35 - 40 g/m2,"3,000m.",200,600,M,PFE/PFD,3.76666666666667,113,FOB Bangkok,,,Center price sheet,CENTER PRICE USD for internal,104,
129,CENTER,254746,,ELASTIC TULLE RONDO,"83% PA, 17% ELASTANE",148 - 153 cm.,143 - 148 cm.,35 - 40 g/m2,"3,000m.",200,600,M,All_colors,4.4,132,FOB Bangkok,,,Center price sheet,CENTER PRICE USD for internal,104,
130,CENTER,254746,,ELASTIC TULLE RONDO,"83% PA, 17% ELASTANE",148 - 153 cm.,143 - 148 cm.,35 - 40 g/m2,"3,000m.",601,2000,M,PFE/PFD,3.4,102,FOB Bangkok,,,Center price sheet,CENTER PRICE USD for internal,105,
131,CENTER,254746,,ELASTIC TULLE RONDO,"83% PA, 17% ELASTANE",148 - 153 cm.,143 - 148 cm.,35 - 40 g/m2,"3,000m.",601,2000,M,All_colors,3.93333333333333,118,FOB Bangkok,,,Center price sheet,CENTER PRICE USD for internal,105,
132,CENTER,254746,,ELASTIC TULLE RONDO,"83% PA, 17% ELASTANE",148 - 153 cm.,143 - 148 cm.,35 - 40 g/m2,"3,000m.",2001,5000,M,PFE/PFD,3.33333333333333,100,FOB Bangkok,,,Center price sheet,CENTER PRICE USD for internal,106,
133,CENTER,254746,,ELASTIC TULLE RONDO,"83% PA, 17% ELASTANE",148 - 153 cm.,143 - 148 cm.,35 - 40 g/m2,"3,000m.",2001,5000,M,All_colors,3.8,114,FOB Bangkok,,,Center price sheet,CENTER PRICE USD for internal,106,
134,CENTER,254755,,ELASTIC TULLE ISABELLA,"85% PA, 15% ELASTANE",155 - 160 cm.,150 - 155 cm.,33 - 38 g/m2,"3,000m.",200,600,M,PFE/PFD,3.6,108,FOB Bangkok,,,Center price sheet,CENTER PRICE USD for internal,108,
135,CENTER,254755,,ELASTIC TULLE ISABELLA,"85% PA, 15% ELASTANE",155 - 160 cm.,150 - 155 cm.,33 - 38 g/m2,"3,000m.",200,600,M,All_colors,4.23333333333333,127,FOB Bangkok,,,Center price sheet,CENTER PRICE USD for internal,108,
136,CENTER,254755,,ELASTIC TULLE ISABELLA,"85% PA, 15% ELASTANE",155 - 160 cm.,150 - 155 cm.,33 - 38 g/m2,"3,000m.",601,2000,M,PFE/PFD,3.23333333333333,97,FOB Bangkok,,,Center price sheet,CENTER PRICE USD for internal,109,
137,CENTER,254755,,ELASTIC TULLE ISABELLA,"85% PA, 15% ELASTANE",155 - 160 cm.,150 - 155 cm.,33 - 38 g/m2,"3,000m.",601,2000,M,All_colors,3.76666666666667,113,FOB Bangkok,,,Center price sheet,CENTER PRICE USD for internal,109,
138,CENTER,254755,,ELASTIC TULLE ISABELLA,"85% PA, 15% ELASTANE",155 - 160 cm.,150 - 155 cm.,33 - 38 g/m2,"3,000m.",2001,5000,M,PFE/PFD,3.16666666666667,95,FOB Bangkok,,,Center price sheet,CENTER PRICE USD for internal,110,
139,CENTER,254755,,ELASTIC TULLE ISABELLA,"85% PA, 15% ELASTANE",155 - 160 cm.,150 - 155 cm.,33 - 38 g/m2,"3,000m.",2001,5000,M,All_colors,3.63333333333333,109,FOB Bangkok,,,Center price sheet,CENTER PRICE USD for internal,110,
140,CENTER,254763,,ELASTIC TULLE PUNTINO,"84% PA, 16% ELASTANE",150 - 155 cm.,145 - 150 cm.,40 - 45 g/m2,"3,000m.",200,600,M,PFE/PFD,3.83333333333333,115,FOB Bangkok,,,Center price sheet,CENTER PRICE USD for internal,112,
141,CENTER,254763,,ELASTIC TULLE PUNTINO,"84% PA, 16% ELASTANE",150 - 155 cm.,145 - 150 cm.,40 - 45 g/m2,"3,000m.",200,600,M,All_colors,4.46666666666667,134,FOB Bangkok,,,Center price sheet,CENTER PRICE USD for internal,112,
142,CENTER,254763,,ELASTIC TULLE PUNTINO,"84% PA, 16% ELASTANE",150 - 155 cm.,145 - 150 cm.,40 - 45 g/m2,"3,000m.",601,2000,M,PFE/PFD,3.43333333333333,103,FOB Bangkok,,,Center price sheet,CENTER PRICE USD for internal,113,
143,CENTER,254763,,ELASTIC TULLE PUNTINO,"84% PA, 16% ELASTANE",150 - 155 cm.,145 - 150 cm.,40 - 45 g/m2,"3,000m.",601,2000,M,All_colors,4,120,FOB Bangkok,,,Center price sheet,CENTER PRICE USD for internal,113,
144,CENTER,254763,,ELASTIC TULLE PUNTINO,"84% PA, 16% ELASTANE",150 - 155 cm.,145 - 150 cm.,40 - 45 g/m2,"3,000m.",2001,5000,M,PFE/PFD,3.36666666666667,101,FOB Bangkok,,,Center price sheet,CENTER PRICE USD for internal,114,
145,CENTER,254763,,ELASTIC TULLE PUNTINO,"84% PA, 16% ELASTANE",150 - 155 cm.,145 - 150 cm.,40 - 45 g/m2,"3,000m.",2001,5000,M,All_colors,3.86666666666667,116,FOB Bangkok,,,Center price sheet,CENTER PRICE USD for internal,114,
146,CENTER,254786,,PES TORINO POINT,100% PES,154 - 159 cm.,149 - 154 cm.,18 - 23 g/m2,"3,000m.",200,600,M,PFE/PFD,2.43333333333333,73,FOB Bangkok,,,Center price sheet,CENTER PRICE USD for internal,116,
147,CENTER,254786,,PES TORINO POINT,100% PES,154 - 159 cm.,149 - 154 cm.,18 - 23 g/m2,"3,000m.",200,600,M,All_colors,3.03333333333333,91,FOB Bangkok,,,Center price sheet,CENTER PRICE USD for internal,116,
148,CENTER,254786,,PES TORINO POINT,100% PES,154 - 159 cm.,149 - 154 cm.,18 - 23 g/m2,"3,000m.",601,2000,M,PFE/PFD,2.06666666666667,62,FOB Bangkok,,,Center price sheet,CENTER PRICE USD for internal,117,
149,CENTER,254786,,PES TORINO POINT,100% PES,154 - 159 cm.,149 - 154 cm.,18 - 23 g/m2,"3,000m.",601,2000,M,All_colors,2.6,78,FOB Bangkok,,,Center price sheet,CENTER PRICE USD for internal,117,
150,CENTER,254786,,PES TORINO POINT,100% PES,154 - 159 cm.,149 - 154 cm.,18 - 23 g/m2,"3,000m.",2001,5000,M,PFE/PFD,2,60,FOB Bangkok,,,Center price sheet,CENTER PRICE USD for internal,118,
151,CENTER,254786,,PES TORINO POINT,100% PES,154 - 159 cm.,149 - 154 cm.,18 - 23 g/m2,"3,000m.",2001,5000,M,All_colors,2.4,72,FOB Bangkok,,,Center price sheet,CENTER PRICE USD for internal,118,
152,CENTER,254795,,PES TULLE TORINO 50,100% PES,150 - 155 cm.,145 - 150 cm.,30 - 35 g/m2,"3,000m.",200,600,M,PFE/PFD,2.1,63,FOB Bangkok,,,Center price sheet,CENTER PRICE USD for internal,120,
153,CENTER,254795,,PES TULLE TORINO 50,100% PES,150 - 155 cm.,145 - 150 cm.,30 - 35 g/m2,"3,000m.",200,600,M,All_colors,2.93333333333333,88,FOB Bangkok,,,Center price sheet,CENTER PRICE USD for internal,120,
154,CENTER,254795,,PES TULLE TORINO 50,100% PES,150 - 155 cm.,145 - 150 cm.,30 - 35 g/m2,"3,000m.",601,2000,M,PFE/PFD,1.66666666666667,50,FOB Bangkok,,,Center price sheet,CENTER PRICE USD for internal,121,
155,CENTER,254795,,PES TULLE TORINO 50,100% PES,150 - 155 cm.,145 - 150 cm.,30 - 35 g/m2,"3,000m.",601,2000,M,All_colors,2.5,75,FOB Bangkok,,,Center price sheet,CENTER PRICE USD for internal,121,
156,CENTER,254795,,PES TULLE TORINO 50,100% PES,150 - 155 cm.,145 - 150 cm.,30 - 35 g/m2,"3,000m.",2001,5000,M,PFE/PFD,1.56666666666667,47,FOB Bangkok,,,Center price sheet,CENTER PRICE USD for internal,122,
157,CENTER,254795,,PES TULLE TORINO 50,100% PES,150 - 155 cm.,145 - 150 cm.,30 - 35 g/m2,"3,000m.",2001,5000,M,All_colors,2.16666666666667,65,FOB Bangkok,,,Center price sheet,CENTER PRICE USD for internal,122,
158,CENTER,254804,,ELASTIC TULLE,"86% PA, 14% ELASTANE",147 - 152 cm.,142 - 147 cm.,45 - 50 g/m2,"3,000m.",200,600,M,PFE/PFD,3,90,FOB Bangkok,,,Center price sheet,CENTER PRICE USD for internal,124,
159,CENTER,254804,,ELASTIC TULLE,"86% PA, 14% ELASTANE",147 - 152 cm.,142 - 147 cm.,45 - 50 g/m2,"3,000m.",200,600,M,All_colors,3.6,108,FOB Bangkok,,,Center price sheet,CENTER PRICE USD for internal,124,
160,CENTER,254804,,ELASTIC TULLE,"86% PA, 14% ELASTANE",147 - 152 cm.,142 - 147 cm.,45 - 50 g/m2,"3,000m.",601,2000,M,PFE/PFD,2.63333333333333,79,FOB Bangkok,,,Center price sheet,CENTER PRICE USD for internal,125,
161,CENTER,254804,,ELASTIC TULLE,"86% PA, 14% ELASTANE",147 - 152 cm.,142 - 147 cm.,45 - 50 g/m2,"3,000m.",601,2000,M,All_colors,3.16666666666667,95,FOB Bangkok,,,Center price sheet,CENTER PRICE USD for internal,125,
162,CENTER,254804,,ELASTIC TULLE,"86% PA, 14% ELASTANE",147 - 152 cm.,142 - 147 cm.,45 - 50 g/m2,"3,000m.",2001,5000,M,PFE/PFD,2.56666666666667,77,FOB Bangkok,,,Center price sheet,CENTER PRICE USD for internal,126,
163,CENTER,254804,,ELASTIC TULLE,"86% PA, 14% ELASTANE",147 - 152 cm.,142 - 147 cm.,45 - 50 g/m2,"3,000m.",2001,5000,M,All_colors,3.03333333333333,91,FOB Bangkok,,,Center price sheet,CENTER PRICE USD for internal,126,
164,CENTER,254823,,ELASTIC TULLE,"90% PA, 10% ELASTANE",163 - 168 cm.,158 - 163 cm.,40 - 45 g/m2,"3,000m.",200,600,M,PFE/PFD,2.83333333333333,85,FOB Bangkok,,,Center price sheet,CENTER PRICE USD for internal,128,
165,CENTER,254823,,ELASTIC TULLE,"90% PA, 10% ELASTANE",163 - 168 cm.,158 - 163 cm.,40 - 45 g/m2,"3,000m.",200,600,M,All_colors,3.5,105,FOB Bangkok,,,Center price sheet,CENTER PRICE USD for internal,128,
166,CENTER,254823,,ELASTIC TULLE,"90% PA, 10% ELASTANE",163 - 168 cm.,158 - 163 cm.,40 - 45 g/m2,"3,000m.",601,2000,M,PFE/PFD,2.5,75,FOB Bangkok,,,Center price sheet,CENTER PRICE USD for internal,129,
167,CENTER,254823,,ELASTIC TULLE,"90% PA, 10% ELASTANE",163 - 168 cm.,158 - 163 cm.,40 - 45 g/m2,"3,000m.",601,2000,M,All_colors,3,90,FOB Bangkok,,,Center price sheet,CENTER PRICE USD for internal,129,
168,CENTER,254823,,ELASTIC TULLE,"90% PA, 10% ELASTANE",163 - 168 cm.,158 - 163 cm.,40 - 45 g/m2,"3,000m.",2001,5000,M,PFE/PFD,2.4,72,FOB Bangkok,,,Center price sheet,CENTER PRICE USD for internal,130,
169,CENTER,254823,,ELASTIC TULLE,"90% PA, 10% ELASTANE",163 - 168 cm.,158 - 163 cm.,40 - 45 g/m2,"3,000m.",2001,5000,M,All_colors,2.93333333333333,88,FOB Bangkok,,,Center price sheet,CENTER PRICE USD for internal,130,
170,CENTER,254824,,ELASTIC TULLE PASCAL,"70% PA, 30% ELASTANE",147 - 152 cm.,142 - 147 cm.,50 - 55 g/m2,"3,000m.",200,600,M,PFE/PFD,3.17,,FOB Bangkok,,,Center price sheet,CENTER PRICE USD for internal,132,
171,CENTER,254824,,ELASTIC TULLE PASCAL,"70% PA, 30% ELASTANE",147 - 152 cm.,142 - 147 cm.,50 - 55 g/m2,"3,000m.",200,600,M,All_colors,3.77,,FOB Bangkok,,,Center price sheet,CENTER PRICE USD for internal,132,
172,CENTER,254824,,ELASTIC TULLE PASCAL,"70% PA, 30% ELASTANE",147 - 152 cm.,142 - 147 cm.,50 - 55 g/m2,"3,000m.",601,2000,M,PFE/PFD,2.83,,FOB Bangkok,,,Center price sheet,CENTER PRICE USD for internal,133,
173,CENTER,254824,,ELASTIC TULLE PASCAL,"70% PA, 30% ELASTANE",147 - 152 cm.,142 - 147 cm.,50 - 55 g/m2,"3,000m.",601,2000,M,All_colors,3.33,,FOB Bangkok,,,Center price sheet,CENTER PRICE USD for internal,133,
174,CENTER,254824,,ELASTIC TULLE PASCAL,"70% PA, 30% ELASTANE",147 - 152 cm.,142 - 147 cm.,50 - 55 g/m2,"3,000m.",2001,5000,M,PFE/PFD,2.77,,FOB Bangkok,,,Center price sheet,CENTER PRICE USD for internal,134,
175,CENTER,254824,,ELASTIC TULLE PASCAL,"70% PA, 30% ELASTANE",147 - 152 cm.,142 - 147 cm.,50 - 55 g/m2,"3,000m.",2001,5000,M,All_colors,3.23,,FOB Bangkok,,,Center price sheet,CENTER PRICE USD for internal,134,
176,CENTER,254933,,ELASTIC TULLE CREO,"87% PES, 13% ELASTANE",152 - 157 cm.,147 - 152 cm.,40 - 45 g/m2,"3,000m.",200,600,M,PFE/PFD,2.63333333333333,79,FOB Bangkok,,,Center price sheet,CENTER PRICE USD for internal,136,
177,CENTER,254933,,ELASTIC TULLE CREO,"87% PES, 13% ELASTANE",152 - 157 cm.,147 - 152 cm.,40 - 45 g/m2,"3,000m.",200,600,M,All_colors,3.26666666666667,98,FOB Bangkok,,,Center price sheet,CENTER PRICE USD for internal,136,
178,CENTER,254933,,ELASTIC TULLE CREO,"87% PES, 13% ELASTANE",152 - 157 cm.,147 - 152 cm.,40 - 45 g/m2,"3,000m.",601,2000,M,PFE/PFD,2.33333333333333,70,FOB Bangkok,,,Center price sheet,CENTER PRICE USD for internal,137,
179,CENTER,254933,,ELASTIC TULLE CREO,"87% PES, 13% ELASTANE",152 - 157 cm.,147 - 152 cm.,40 - 45 g/m2,"3,000m.",601,2000,M,All_colors,2.96666666666667,89,FOB Bangkok,,,Center price sheet,CENTER PRICE USD for internal,137,
180,CENTER,254933,,ELASTIC TULLE CREO,"87% PES, 13% ELASTANE",152 - 157 cm.,147 - 152 cm.,40 - 45 g/m2,"3,000m.",2001,5000,M,PFE/PFD,2.26666666666667,68,FOB Bangkok,,,Center price sheet,CENTER PRICE USD for internal,138,
181,CENTER,254933,,ELASTIC TULLE CREO,"87% PES, 13% ELASTANE",152 - 157 cm.,147 - 152 cm.,40 - 45 g/m2,"3,000m.",2001,5000,M,All_colors,2.8,84,FOB Bangkok,,,Center price sheet,CENTER PRICE USD for internal,138,
182,CENTER,254948,,ELASTIC TULLE ESPRIT II,"85% PA, 15% ELASTANE",150 - 155 cm.,145 - 150 cm.,43 - 48 g/m2,"3,000m.",200,600,M,PFE/PFD,4.06666666666667,122,FOB Bangkok,,,Center price sheet,CENTER PRICE USD for internal,140,
183,CENTER,254948,,ELASTIC TULLE ESPRIT II,"85% PA, 15% ELASTANE",150 - 155 cm.,145 - 150 cm.,43 - 48 g/m2,"3,000m.",200,600,M,All_colors,4.7,141,FOB Bangkok,,,Center price sheet,CENTER PRICE USD for internal,140,
184,CENTER,254948,,ELASTIC TULLE ESPRIT II,"85% PA, 15% ELASTANE",150 - 155 cm.,145 - 150 cm.,43 - 48 g/m2,"3,000m.",601,2000,M,PFE/PFD,3.66666666666667,110,FOB Bangkok,,,Center price sheet,CENTER PRICE USD for internal,141,
185,CENTER,254948,,ELASTIC TULLE ESPRIT II,"85% PA, 15% ELASTANE",150 - 155 cm.,145 - 150 cm.,43 - 48 g/m2,"3,000m.",601,2000,M,All_colors,4.23333333333333,127,FOB Bangkok,,,Center price sheet,CENTER PRICE USD for internal,141,
186,CENTER,254948,,ELASTIC TULLE ESPRIT II,"85% PA, 15% ELASTANE",150 - 155 cm.,145 - 150 cm.,43 - 48 g/m2,"3,000m.",2001,5000,M,PFE/PFD,3.6,108,FOB Bangkok,,,Center price sheet,CENTER PRICE USD for internal,142,
187,CENTER,254948,,ELASTIC TULLE ESPRIT II,"85% PA, 15% ELASTANE",150 - 155 cm.,145 - 150 cm.,43 - 48 g/m2,"3,000m.",2001,5000,M,All_colors,4.1,123,FOB Bangkok,,,Center price sheet,CENTER PRICE USD for internal,142,
188,CENTER,254949,,ELASTIC TULLE ESPRIT,"87% PA, 13% ELASTANE",148 - 153 cm.,143 - 148 cm.,38 - 43 g/m2,"3,000m.",200,600,M,PFE/PFD,3.83333333333333,115,FOB Bangkok,,,Center price sheet,CENTER PRICE USD for internal,144,
189,CENTER,254949,,ELASTIC TULLE ESPRIT,"87% PA, 13% ELASTANE",148 - 153 cm.,143 - 148 cm.,38 - 43 g/m2,"3,000m.",200,600,M,All_colors,4.46666666666667,134,FOB Bangkok,,,Center price sheet,CENTER PRICE USD for internal,144,
190,CENTER,254949,,ELASTIC TULLE ESPRIT,"87% PA, 13% ELASTANE",148 - 153 cm.,143 - 148 cm.,38 - 43 g/m2,"3,000m.",601,2000,M,PFE/PFD,3.43333333333333,103,FOB Bangkok,,,Center price sheet,CENTER PRICE USD for internal,145,
191,CENTER,254949,,ELASTIC TULLE ESPRIT,"87% PA, 13% ELASTANE",148 - 153 cm.,143 - 148 cm.,38 - 43 g/m2,"3,000m.",601,2000,M,All_colors,4,120,FOB Bangkok,,,Center price sheet,CENTER PRICE USD for internal,145,
192,CENTER,254949,,ELASTIC TULLE ESPRIT,"87% PA, 13% ELASTANE",148 - 153 cm.,143 - 148 cm.,38 - 43 g/m2,"3,000m.",2001,5000,M,PFE/PFD,3.36666666666667,101,FOB Bangkok,,,Center price sheet,CENTER PRICE USD for internal,146,
193,CENTER,254949,,ELASTIC TULLE ESPRIT,"87% PA, 13% ELASTANE",148 - 153 cm.,143 - 148 cm.,38 - 43 g/m2,"3,000m.",2001,5000,M,All_colors,3.86666666666667,116,FOB Bangkok,,,Center price sheet,CENTER PRICE USD for internal,146,
194,CENTER,254955,,ELASTIC TULLE BR,"86% PA, 14% ELASTANE",153 - 158 cm.,148 - 153 cm.,40 - 45 g/m2,"3,000m.",200,600,M,PFE/PFD,2.7,78,FOB Bangkok,,,Center price sheet,CENTER PRICE USD for internal,148,
195,CENTER,254955,,ELASTIC TULLE BR,"86% PA, 14% ELASTANE",153 - 158 cm.,148 - 153 cm.,40 - 45 g/m2,"3,000m.",200,600,M,All_colors,3.33,97,FOB Bangkok,,,Center price sheet,CENTER PRICE USD for internal,148,
196,CENTER,254955,,ELASTIC TULLE BR,"86% PA, 14% ELASTANE",153 - 158 cm.,148 - 153 cm.,40 - 45 g/m2,"3,000m.",601,2000,M,PFE/PFD,2.33,67,FOB Bangkok,,,Center price sheet,CENTER PRICE USD for internal,149,
197,CENTER,254955,,ELASTIC TULLE BR,"86% PA, 14% ELASTANE",153 - 158 cm.,148 - 153 cm.,40 - 45 g/m2,"3,000m.",601,2000,M,All_colors,2.97,86,FOB Bangkok,,,Center price sheet,CENTER PRICE USD for internal,149,
198,CENTER,254955,,ELASTIC TULLE BR,"86% PA, 14% ELASTANE",153 - 158 cm.,148 - 153 cm.,40 - 45 g/m2,"3,000m.",2001,5000,M,PFE/PFD,2.27,65,FOB Bangkok,,,Center price sheet,CENTER PRICE USD for internal,150,
199,CENTER,254955,,ELASTIC TULLE BR,"86% PA, 14% ELASTANE",153 - 158 cm.,148 - 153 cm.,40 - 45 g/m2,"3,000m.",2001,5000,M,All_colors,2.8,81,FOB Bangkok,,,Center price sheet,CENTER PRICE USD for internal,150,
200,CENTER,254973,,ELASTIC TULLE QUER / POINT,"87% PA, 13% ELASTANE",155 - 160 cm.,150 - 155 cm.,38 - 43 g/m2,"3,000m.",200,600,M,PFE/PFD,3.86666666666667,116,FOB Bangkok,,,Center price sheet,CENTER PRICE USD for internal,152,
201,CENTER,254973,,ELASTIC TULLE QUER / POINT,"87% PA, 13% ELASTANE",155 - 160 cm.,150 - 155 cm.,38 - 43 g/m2,"3,000m.",200,600,M,All_colors,4.5,135,FOB Bangkok,,,Center price sheet,CENTER PRICE USD for internal,152,
202,CENTER,254973,,ELASTIC TULLE QUER / POINT,"87% PA, 13% ELASTANE",155 - 160 cm.,150 - 155 cm.,38 - 43 g/m2,"3,000m.",601,2000,M,PFE/PFD,3.46666666666667,104,FOB Bangkok,,,Center price sheet,CENTER PRICE USD for internal,153,
203,CENTER,254973,,ELASTIC TULLE QUER / POINT,"87% PA, 13% ELASTANE",155 - 160 cm.,150 - 155 cm.,38 - 43 g/m2,"3,000m.",601,2000,M,All_colors,4.03333333333333,121,FOB Bangkok,,,Center price sheet,CENTER PRICE USD for internal,153,
204,CENTER,254973,,ELASTIC TULLE QUER / POINT,"87% PA, 13% ELASTANE",155 - 160 cm.,150 - 155 cm.,38 - 43 g/m2,"3,000m.",2001,5000,M,PFE/PFD,3.43333333333333,103,FOB Bangkok,,,Center price sheet,CENTER PRICE USD for internal,154,
205,CENTER,254973,,ELASTIC TULLE QUER / POINT,"87% PA, 13% ELASTANE",155 - 160 cm.,150 - 155 cm.,38 - 43 g/m2,"3,000m.",2001,5000,M,All_colors,3.9,117,FOB Bangkok,,,Center price sheet,CENTER PRICE USD for internal,154,
206,CENTER,254989,,POWER MESH,"93% PES, 7% ELASTANE",150 - 160 cm.,145- 155 cm.,66 - 74 g/m2,"3,000m.",200,600,M,PFE/PFD,2.83333333333333,85,FOB Bangkok,,,Center price sheet,CENTER PRICE USD for internal,156,
207,CENTER,254989,,POWER MESH,"93% PES, 7% ELASTANE",150 - 160 cm.,145- 155 cm.,66 - 74 g/m2,"3,000m.",200,600,M,All_colors,3.5,105,FOB Bangkok,,,Center price sheet,CENTER PRICE USD for internal,156,
208,CENTER,254989,,POWER MESH,"93% PES, 7% ELASTANE",150 - 160 cm.,145- 155 cm.,66 - 74 g/m2,"3,000m.",601,2000,M,PFE/PFD,2.5,75,FOB Bangkok,,,Center price sheet,CENTER PRICE USD for internal,157,
209,CENTER,254989,,POWER MESH,"93% PES, 7% ELASTANE",150 - 160 cm.,145- 155 cm.,66 - 74 g/m2,"3,000m.",601,2000,M,All_colors,3.16666666666667,95,FOB Bangkok,,,Center price sheet,CENTER PRICE USD for internal,157,
210,CENTER,254989,,POWER MESH,"93% PES, 7% ELASTANE",150 - 160 cm.,145- 155 cm.,66 - 74 g/m2,"3,000m.",2001,5000,M,PFE/PFD,2.33333333333333,70,FOB Bangkok,,,Center price sheet,CENTER PRICE USD for internal,158,
211,CENTER,254989,,POWER MESH,"93% PES, 7% ELASTANE",150 - 160 cm.,145- 155 cm.,66 - 74 g/m2,"3,000m.",2001,5000,M,All_colors,3,90,FOB Bangkok,,,Center price sheet,CENTER PRICE USD for internal,158,
212,CENTER,254990,,PA TULLE,100% PA,155 - 160 cm.,150 - 155 cm.,35 - 40 g/m2,"3,000m.",200,600,M,PFE/PFD,2.66666666666667,80,FOB Bangkok,,,Center price sheet,CENTER PRICE USD for internal,160,
213,CENTER,254990,,PA TULLE,100% PA,155 - 160 cm.,150 - 155 cm.,35 - 40 g/m2,"3,000m.",200,600,M,All_colors,3.16666666666667,95,FOB Bangkok,,,Center price sheet,CENTER PRICE USD for internal,160,
